ALARM-ID,ALARM-NAME,ALARM-SEVERITY,ALARM-TIME-STAMP,REPORTING-COMP-NAME,FAULTY-COMPONENT,ENTITY-ID
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,dsm7L.sap03.owgn126,1945
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,dsm5L.sap03.owgn126,1943
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,dsm4L.sap03.owgn126,1942
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,dsm3L.sap03.owgn126,1941
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,dsm2L.sap03.owgn126,1940
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,dsm1L.sap03.owgn126,1939
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,dsmL.sap03.owgn126,1938
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,spm4L.sap03.owgn126,1936
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,spm3L.sap03.owgn126,1934
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,spm1L.sap03.owgn126,1930
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,spm2L.sap03.owgn126,1932
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,spmL.sap03.owgn126,1929
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,acu.sap04.owgn126,57379
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,bucampR.sap04.owgn126,57378
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,bucampL.sap04.owgn126,57376
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,bucampR.sap03.owgn126,57373
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,acu.sap03.owgn126,57374
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,bucampL.sap03.owgn126,57371
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,ldap001.snp.owgn126,19
27008,Connectivity Lost,major,2020-09-24T15:21:30Z,ems001.snp.owgn126,img002.snp.owgn126,12
27008,Connectivity Lost,major,2020-09-24T15:21:23Z,ems001.snp.owgn126,ems001.snp.owgn126,22
34010,High Memory Usage,minor,2020-09-24T15:21:13Z,blade03_2.chassis01.snp.owgn126,blade03_2.chassis01.snp.owgn126,520
30005,SRSF Data Unavailable,major,2020-06-25T21:37:26Z,pls001.snp.owgn126,pls001.snp.owgn126,GNID:127
